"","area_type","size","total_sqft","bath","balcony","price"
"10674","1",2,933,2,1,66
"10675","2",4,800,5,1,95.5
"10676","3",2,1155,2,1,57
"10677","1",2,1130,2,1,36
"10678","1",2,1200,2,2,73.2
"10679","1",2,1055,2,1,43
"10680","1",3,1555,3,2,125
"10681","1",3,1420,3,2,62
"10682","1",3,2214,3,2,350
"10683","1",1,658,1,1,26.91
"10684","4",2,896.9,2,1,78.74
"10685","2",4,4000,3,2,750
"10686","3",2,1035,2,2,40
"10687","2",4,2064,5,2,225
"10688","1",3,1839,3,3,160
"10689","1",2,1200,2,2,44
"10690","3",1,488,1,1,20
"10691","3",3,1200,2,1,198
"10692","3",5,2760,5,1.58437573755015,140
"10693","1",2,993,2,2,42
"10694","1",2,1225,2,1,45
"10695","2",2,900,2,0,55
"10696","2",9,1200,13,1.58437573755015,150
"10697","3",2,825,2,1,32
"10698","1",4,3596,4,2,359
"10699","2",6,1350,4,1,203
"10700","1",3,1800,3,3,92
"10701","1",2,925,2,1,100
"10702","1",2,1167,2,1,63
"10703","1",2,1150,2,1,41
"10704","1",1,650,1,1,50
"10705","3",1,675,1,1,27
"10706","2",2,2260,3,1,90
"10707","1",1,1554.94202937352,1,0,32.39
"10708","2",3,4800,4,2,600
"10709","1",2,1100,2,1,58
"10710","1",2,550,1,1,20
"10711","1",3,1330,2,1,58
"10712","1",2,1320,2,1,160
"10713","1",3,1685,4,2,185
"10714","1",6,2400,5,2,75
"10715","1",3,1770,3,3,108
"10716","1",3,2100,3,3,125
"10717","1",2,1000,2,3,42
"10718","2",4,600,5,1,105
"10719","2",4,2916,5,1,230
"10720","1",3,1419.59,2,1,65
"10721","1",3,1400,3,1.58437573755015,81
"10722","3",2,750,2,1,37.49
"10723","1",2,1070,2,1,87
"10724","1",3,1536,3,1,107
"10725","3",3,1710,3,2,210
"10726","4",3,2400,3,3,196
"10727","1",3,1554.94202937352,2.69260964746735,1.58437573755015,102.92
"10728","1",2,1342,2,1,72
"10729","1",3,1600,3,2,130
"10730","1",1,938,1,1,50
"10731","1",3,1820,3,2,99
"10732","1",4,2439,4,3,170
"10733","1",3,1665,3,2,78
"10734","1",3,1850,3,2,150
"10735","3",2,1091,2,1,40
"10736","1",2,1346,2,1,74.03
"10737","1",3,1720,3,2,224
"10738","3",4,3675,4,3,176
"10739","1",2,1060,2,2,33.95
"10740","3",2,1059,2,1,57
"10741","1",2,1299,2,1,97
"10742","1",3,1491,3,2,85
"10743","3",2,1200,2,2,85
"10744","3",4,2088,5,0,110
"10745","1",1,581,1,1,29
"10746","1",2,1296,2,2,70
"10747","1",2,1125,2,1,55
"10748","3",3,1275,3,1,70
"10749","1",2,1095,2,2,55
"10750","2",5,10000,4,2,975
"10751","1",2,1330,2,2,74
"10752","1",2,1135,2,2,60
"10753","1",1,516,1,1,39
"10754","1",2,1194,2,1,51
"10755","2",5,2250,5,1.58437573755015,240
"10756","1",2,770,1,1,38
"10757","1",4,3930,5,2,330
"10758","1",3,1355,3,2,54.2
"10759","3",8,3000,8,0,150
"10760","3",4,2569,4,1,175
"10761","3",4,3758,4,2,450
"10762","1",2,1116,2,3,51.91
"10763","1",3,1707,3,2,115
"10764","2",5,1200,5,1,225
"10765","1",2,1070,2,2,49
"10766","3",4,6000,4,1.58437573755015,410
"10767","1",3,1240,2,1,83
"10768","1",2,1300,2,1,91.65
"10769","1",2,1700,2,2,76
"10770","1",3,1383,2,2,76.18
"10771","3",5,3000,4,3,170
"10772","3",2,1200,2,1,34.65
"10773","1",2,935,2,3,45
"10774","1",3,2072,4,2,151
"10775","3",4,2200,3,1,225
"10776","1",1,615,1,1,46
"10777","1",2,1116,2,1,45
"10778","1",3,1639,3,2,107
"10779","1",3,1839,3,2,130
"10780","1",2,1300,2,2,63
"10781","1",1,625,1,1,27
"10782","1",1,933,1,1,61
"10783","1",3,2289,3,3,180
"10784","3",3,2316,3,0,125
"10785","1",2,1005,2,1,39.77
"10786","3",2,1080,2,1,38
"10787","2",7,1200,5,3,185
"10788","1",2,910,2,3,36
"10789","2",2,1200,2,0,73
"10790","1",2,1110,2,1,39.9
"10791","1",2,1142,2,2,56
"10792","4",5,4000,4,3,240
"10793","2",3,1800,3,1,204
"10794","1",2,1005,2,1,55
"10795","3",3,1626.6,3,1,133
"10796","1",2,1074,2,2,54
"10797","4",2,1230,2,0,80
"10798","1",2,660,1,1,23
"10799","3",2,1007,2,2,48
"10800","2",4,1050,6,1,74
"10801","3",3,1820,3,2,113
"10802","1",2,1100,2,1,60
"10803","2",2,1348,2,0,100
"10804","1",2,1230,2,2,66.25
"10805","1",3,1176,2,1,37.62
"10806","1",3,1590,3,2,57
"10807","3",2,1200,2,1,78
"10808","3",2,1298,2,1,65
"10809","1",2,1161,2,1,55.15
"10810","2",4,1350,4,0,175
"10811","2",5,1200,5,2,138
"10812","1",2,1285,2,1,60
"10813","1",3,1644,3,2,92.59
"10814","1",3,1819,3,1,150
"10815","1",2,1205,2,1,85
"10816","1",3,2350,3,3,300
"10817","1",2,1050,2,1,42
"10818","1",2,1270,2,2,62
"10819","1",3,1240,2,2,39.89
"10820","1",3,1221,3,3,70
"10821","3",3,840,2,2,35
"10822","1",2,1339,2,2,63
"10823","1",4,4303,5,1.58437573755015,300
"10824","1",2,1315,2,1,85
"10825","1",2,1250,2,2,68
"10826","1",2,850,2,1,27
"10827","1",3,1600,2,2,110
"10828","3",2,1250,2,1,62
"10829","1",3,1312,2,1,56.5
"10830","1",4,3000,4,0,134
"10831","3",2,1300,2,2,28
"10832","3",3,1990,3,3,98
"10833","1",2,760,2,2,38.5
"10834","2",4,5000,4,2,536
"10835","1",3,1614,2,2,59
"10836","2",4,1500,3,2,162
"10837","1",3,1182,2,1,60.1
"10838","1",2,1053,2,1,46.29
"10839","3",1,750,1,1,105
"10840","1",3,2000,3,3,125
"10841","3",3,1940,4,3,116
"10842","1",3,1590,3,2,105
"10843","1",2,1035,2,2,52.79
"10844","1",2,1075,2,2,53
"10845","2",2,900,2,0,55
"10846","1",3,1260,2,1,62
"10847","2",6,1200,5,0,260
"10848","1",3,1702,3,2,107
"10849","1",3,1080,2,2,65
"10850","3",2,1189,2,1,45
"10851","1",2,1035,2,1,39
"10852","1",2,1200,2,1,36
"10853","2",8,4482,6,2,852
"10854","2",3,1200,3,0,200
"10855","1",3,1300,3,1,69
"10856","1",2,1330,2,1,93.65
"10857","1",3,1210,2,1,65
"10858","3",3,1350,2,2,54.2
"10859","1",3,1900,2,2,65
"10860","1",3,1935,4,2,125
"10861","1",3,1410,3,3,90
"10862","1",2,1469,2,2,99.14
"10863","1",2,986,2,1,30
"10864","1",3,1460,2,2,87
"10865","1",3,1260,2,2,85.05
"10866","1",3,1345,2,2,39.5
"10867","1",2,980,2,1,57
"10868","3",2,1164,2,2,75
"10869","1",2,929,1,2,51
"10870","3",2,1065,2,1,70
"10871","1",2,1554.94202937352,2,0,56.725
"10872","1",3,3000,3,1,265
"10873","1",2,1020,2,1,30.27
"10874","1",3,1362,3,1,62.63
"10875","1",1,672,1,1,36.85
"10876","1",3,1746,3,3,115
"10877","3",2,1025,2,1,29.6
"10878","1",2,1532,2,1,65
"10879","1",3,1200,2,2,120
"10880","1",2,1250,2,2,65
"10881","1",2,1188,2,1,39
"10882","3",4,3565,4,0,218
"10883","1",2,1170,2,2,85
"10884","1",3,1800,3,2,150
"10885","2",2,1000,2,1,35
"10886","2",3,2600,3,1,375
"10887","2",5,1200,4,3,240
"10888","1",4,2507,4,2,155
"10889","1",2,1061,2,1,34
"10890","1",2,1290,2,2,69
"10891","1",2,1200,2,1,42.6
"10892","1",2,1120,2,2,39.29
"10893","1",1,418,1,1,12
"10894","1",3,1333,3,1,50
"10895","1",3,1691,3,2,119
"10896","1",1,1554.94202937352,1,0,34.355
"10897","1",3,1700,3,3,250
"10898","1",3,2030,4,1,125
"10899","1",2,1012,2,1,70
"10900","4",3,1245,2,1,60
"10901","1",3,1765,3,2,118
"10902","1",2,1110,2,2,36.25
"10903","3",2,967,2,1,47.8
"10904","1",2,1044,2,2,36
"10905","1",3,1518,3,3,80
"10906","1",3,1300,2,2,57
"10907","1",3,1798,3,3,73
"10908","4",2,866.28,2,0,36.38
"10909","1",4,3410,5,3,253
"10910","1",2,1179,2,2,56
"10911","1",5,3600,5,1.58437573755015,510
"10912","1",2,1125,2,1,48
"10913","1",3,2098,3,1,210
"10914","1",3,2400,3,1,270
"10915","3",3,1976,3,2,92
"10916","3",2,1190,2,2,61.8
"10917","1",3,1800,3,3,192
"10918","1",3,1761,3,1,84.52
"10919","1",3,1700,3,3,120
"10920","3",4,900,4,1,70
"10921","1",2,1128,2,1,64.8
"10922","1",3,2000,3,2,85
"10923","3",3,1220,2,1,35.25
"10924","1",1,509,1,1,20
"10925","1",3,1852,4,2,122
"10926","1",2,1045,2,1,40.65
"10927","1",4,3535,4,2,215
"10928","1",2,1102,2,2,53.67
"10929","1",4,1800,3,2,82
"10930","1",3,1436,2,2,75
"10931","1",3,1397,2,1.58437573755015,52
"10932","1",2,1140,2,2,56
"10933","1",1,645,1,1,55
"10934","2",5,2350,5,1.58437573755015,325
"10935","2",3,1200,3,2,225
"10936","4",3,2050,3,2,135
"10937","1",2,1335,2,1,95
"10938","2",2,2100,1,1,200
"10939","1",3,1255,3,2,77.68
"10940","1",2,1140,2,1,59
"10941","1",3,2376,3,1,240
"10942","1",1,663,1,1,46
"10943","1",2,1276,2,0,146
"10944","1",3,1450,3,3,60.9
"10945","1",3,1400,3,3,66
"10946","1",2,1339,2,1,53.56
"10947","3",3,1220,2,1,35.23
"10948","3",3,2200,3,2,275
"10949","3",2,1305,2,2,52
"10950","3",3,1740,3,3,80
"10951","1",2,680,1,1,21
"10952","1",2,1154,2,2,47
"10953","3",2,1200,2,2,40
"10954","1",2,1155,2,2,54.5
"10955","1",3,1525,2,3,63
"10956","3",1,600,1,1,125
"10957","1",4,2470,5,2,192
"10958","1",2,1100,2,1,60
"10959","1",2,1250,2,2,65
"10960","1",2,1400,2,1,70
"10961","1",3,1600,3,2,100
"10962","3",2,1060,2,1,55
"10963","1",2,1272,2,2,50
"10964","1",2,1296,2,2,105
"10965","3",4,2100,3,2,280
"10966","1",3,1945,3,3,115
"10967","1",3,1033,2,2,30.47
"10968","1",3,2300,2,1.58437573755015,69
"10969","1",2,1235,2,2,52.76
"10970","1",3,2100,3,1,270
"10971","1",2,850,2,1,42.5
"10972","1",3,1880,3,2,110
"10973","1",4,2450,4,2,368
"10974","1",2,1060,2,2,52
"10975","1",3,2041,3,3,138
"10976","3",2,1050,2,2,125
"10977","1",2,1037,2,1,36.28
"10978","3",2,1150,2,1,39
"10979","1",2,1184,2,1,62
"10980","3",3,1680,3,2,126
"10981","1",3,1411,3,2,100
"10982","2",5,900,5,0,55
"10983","1",2,900,2,2,41
"10984","3",4,3500,4,3,320
"10985","1",3,1702,3,2,120
"10986","1",2,1185,2,2,45
"10987","1",3,1300,3,1,64
"10988","1",3,1545,3,2,65
"10989","1",3,1515,2,2,135
"10990","1",3,1300,3,3,55
"10991","1",2,1107,2,1,57
"10992","1",3,1720,3,2,106
"10993","1",3,1540,3,2,150
"10994","1",2,1000,2,1,44.5
"10995","1",1,710,1,1,40.42
"10996","1",2,1100,2,1,38
"10997","3",4,3200,4,0,270
"10998","2",2,900,2,2,160
"10999","3",2,1250,2,0,48
"11000","3",5,2400,4,3,130
"11001","1",3,1584.01,3,1,104
"11002","2",4,875,4,0,150
"11003","2",4,1200,6,3,60
"11004","1",3,1485,2,2,70
"11005","3",3,1100,2,1,78
"11006","1",2,1245,2,1,59
"11007","3",4,1880,4,0,154
"11008","1",3,2214,3,3,350
"11009","3",2,1050,2,2,45
"11010","2",4,600,4,2,95
"11011","1",3,1640,3,2,105
"11012","1",2,1165,2,1,65
"11013","3",2,1110,2,1,43
"11014","1",7,1200,5,2,200
"11015","3",4,4000,4,2,630
"11016","3",4,4500,4,0,150
"11017","2",4,600,4,3,65
"11018","1",2,1300,2,2,75
"11019","2",2,1200,1,0,42
"11020","2",2.8055074862689,1554.94202937352,2.69260964746735,1.58437573755015,12.75
"11021","1",2,1232,2,1,69.61
"11022","1",3,1704,3,2,94.36
"11023","3",3,1275,2,2,88
"11024","1",3,1222,2,1,68
"11025","1",2,1155,2,2,39
"11026","1",2,1000,2,1,29.95
"11027","1",2,1200,2,1,45
"11028","1",3,1517,3,2,71.28
"11029","1",2,1166,2,1,37.29
"11030","3",2,870,2,2,24
"11031","1",5,4000,5,2,170
"11032","2",4,1350,4,1,230
"11033","1",4,3019,6,1.58437573755015,190
"11034","1",3,1345,3,1,58
"11035","2",3,900,3,1,75
"11036","1",4,3800,5,2,170
"11037","1",3,971,2,2,38
"11038","1",2,1255,2,1,52.32
"11039","3",2,1810,2,2,65
"11040","3",2,1300,2,1,58
"11041","1",2,1185,2,2,45
"11042","1",2,1350,2,3,68
"11043","1",3,1554.94202937352,3,0,76.16
"11044","1",7,3000,6,3,180
"11045","2",4,1560,3,2,149
"11046","1",3,1650,3,1.58437573755015,126
"11047","1",3,1645,3,2,87
"11048","1",3,1748,3,1.58437573755015,103
"11049","2",3,1200,3,1,67.77
"11050","3",2,1170,2,3,50
"11051","3",4,3420,4,2,225
"11052","3",3,1320,2,2,65
"11053","1",3,1610,3,2,84.53
"11054","1",3,1870,3,3,180
"11055","1",3,1510,2,1,110
"11056","3",6,2700,7,3,110
"11057","1",3,1305,2,1,45.68
"11058","1",3,1500,2,1,70
"11059","1",2,1149,2,1,130
"11060","3",4,1948,4,2,129
"11061","2",3,1448,3,1,70
"11062","1",2,1242,2,1,78
"11063","1",2,1268,2,1,58
"11064","1",2,1101,2,1,50
"11065","1",2,1255,2,3,65
"11066","1",3,1362,3,1,62.63
"11067","1",3,984,3,2,140
"11068","1",2,1089,2,1,32.67
"11069","3",2,800,1,3,95
"11070","1",3,1345,2,1,57
"11071","2",8,3600,9,3,125
"11072","2",4,1650,2,1,140
"11073","1",2,950,2,1,45
"11074","1",2,1068,2,1,43
"11075","3",2,860,1,2,31
"11076","3",8,3000,5,1.58437573755015,130
"11077","1",3,1756,3,2,66.73
"11078","1",2,1205,2,1,41
"11079","2",8,1120,8,1.58437573755015,155
"11080","1",3,1800,3,2,125
"11081","1",4,8321,5,2,2912
"11082","3",3,1604,3,0,68
"11083","1",4,2732,4,3,204
"11084","1",2,1015,2,2,25.88
"11085","1",3,1200,2,2,42
"11086","1",2,1010,2,2,38
"11087","3",2,1250,3,0,170
"11088","1",2,1010,2,1,41
"11089","1",2,1050,2,2,33.1
"11090","1",3,1710,3,2,85
"11091","1",3,1248.52,3,2,115
"11092","3",1,410,1,1,10
"11093","1",3,1656,2,1,62.93
"11094","1",3,1451,3,1,68
"11095","1",6,1200,3,0,175
"11096","1",2,1250,2,2,93
"11097","2",3,4395,3,3,240
"11098","1",4,4600,6,2,650
"11099","3",3,1340,2,3,42
"11100","1",2,1100,2,2,38.5
"11101","1",4,6000,6,1.58437573755015,700
"11102","1",3,1700,3,1,71
"11103","2",6,1200,5,0,150
"11104","1",2,1096,2,1,43
"11105","1",2,1160,2,1,33.5
"11106","3",3,1936,3,2,139
"11107","1",3,1269,2,2,63
"11108","1",3,3500,3,1,630
"11109","1",3,1586,3,1,125
"11110","1",2,1376,2,1,124
"11111","1",3,1452,3,3,56.5
"11112","1",3,1538,3,1,107
"11113","1",3,1427,2,1,130
"11114","3",2,935,2,0,40
"11115","3",2,1220,2,3,65
"11116","1",2,1197,2,1,77
"11117","1",2,674,1,1,19.9
"11118","3",1,410,1,1,15
"11119","3",3,1573,3,1,90
"11120","1",2,1135,2,2,58
"11121","3",3,1400,2,1,40.43
"11122","1",1,1200,1,0,65
"11123","2",3,1800,3,0,95
"11124","3",3,2045,3,2,108
"11125","1",2,1268,2,1,56
"11126","1",2,883,2,1,39
"11127","1",3,1600,3,3,100
"11128","1",2,1056,2,2,70
"11129","2",10,1200,11,1.58437573755015,105
"11130","2",4,4500,4,1.58437573755015,330
"11131","1",2,1204,2,2,58
"11132","1",3,1410,2,1,54
"11133","3",2,1460,2,1,80.3
"11134","1",2,1100,2,1,41.18
"11135","1",2,1310,2,1,88
"11136","1",3,1600,3,2,90
"11137","1",2,1250,2,2,55
"11138","1",3,1665,3,2,74.93
"11139","1",3,1345,2,1,57
"11140","3",5,2000,5,2,240
"11141","1",2,1416,2,2,67
"11142","1",2,1145,2,2,46
"11143","3",10,7200,10,3,200
"11144","3",3,1231,3,2,58
"11145","1",3,1664,3,0,73.95
"11146","3",3,2000,3,1,76
"11147","3",2,972,2,2,43
"11148","3",4,4500,4,3,345
"11149","1",2,1185,2,1,47.39
"11150","3",3,1750,3,2,81
"11151","3",3,3155,4,1.58437573755015,316
"11152","1",2,1007,2,1,68
"11153","1",3,1700,3,2,200
"11154","1",2,1250,2,2,85
"11155","1",2,1200,2,1,54
"11156","1",2,994,2,1,42.28
"11157","1",2,1150,2,2,40
"11158","1",2,1220,2,2,46
"11159","1",2,1441,2,1,115
"11160","1",2,1157,2,2,47.32
"11161","1",6,1300,6,3,150
"11162","1",2,1400,2,2,105
"11163","3",3,1370.07,3,1,65
"11164","2",5,1200,4,1,130
"11165","1",2,900,2,1,40
"11166","1",1,418,1,1,17
"11167","2",3,1200,3,1,80
"11168","3",2,1200,2,3,43
"11169","1",2,1062,2,1,42.48
"11170","1",2,1120,2,1,51
"11171","1",2,1012,2,1,44
"11172","2",3,1500,2,1,200
"11173","3",4,950,4,1.58437573755015,180
"11174","1",2,675,2,2,13.5
"11175","1",2,1430,2,2,78
"11176","1",3,1195,2,1,56
"11177","1",3,2640,5,1,150
"11178","1",3,1075,2,1,42
"11179","1",3,1554.94202937352,3,0,75.99
"11180","2",6,782,4,2,85
"11181","3",2,1011,2,1,59
"11182","1",3,1450,2,1,102
"11183","1",2,1129,2,1,69
"11184","1",2,1126,2,1,36
"11185","2",3,1200,3,1.58437573755015,110
"11186","1",3,1180,2,2,45
"11187","2",3,600,4,2,125
"11188","2",4,940,4,2,45
"11189","1",3,1933,3,2,140
"11190","3",2,1082,2,2,64
"11191","2",8,2400,8,1,250
"11192","1",1,610,1,0,28
"11193","2",4,1560,4,1,160
"11194","1",3,1300,3,3,77.99
"11195","3",4,3850,6,0,205
"11196","3",2,1125,2,1,46
"11197","2",6,2400,7,2,107
"11198","1",2,777.4,2,0,25
"11199","1",4,2500,3,1,65
"11200","1",3,1798,3,1.58437573755015,150
"11201","3",3,1864,3,2,120
"11202","1",2,1115,2,1,51.91
"11203","1",1,400,1,1,25
"11204","1",2,1200,2,1,70
"11205","1",2,992,2,2,24.8
"11206","3",2,950,2,3,57
"11207","2",4,1500,4,3,185
"11208","1",2,1200,2,1,62
"11209","3",3,1735,3,2,70
"11210","3",3,1750,3,3,172
"11211","1",2,1009,2,2,56
"11212","1",3,1470,2,3,102
"11213","1",3,1527,3,2,115
"11214","3",2,985,2,1,45
"11215","3",4,3300,4,2,135
"11216","1",2,1277,2,1,77
"11217","1",2,1100,2,1,62
"11218","1",3,1820,3,2,140
"11219","1",4,1530,3,3,87
"11220","1",3,1886,3,2,205
"11221","2",3,1200,2,0,190
"11222","1",3,1880,4,2,110
"11223","1",2,1255,2,2,52.35
"11224","1",2,700,2,1,36
"11225","1",2,1140,2,2,46
"11226","3",2,1025,2,1,29.6
"11227","3",4,3453,4,2,247
"11228","1",3,1490,2,2,59.6
"11229","2",4,1200,4,2,165
"11230","1",3,1850,3,2,140
"11231","1",2,1250,2,1,78
"11232","1",4,2400,3,1,108
"11233","1",4,3522,5,3,716
"11234","1",2,1244,2,2,88
"11235","2",4,623,4,1,75
"11236","1",2,1025,2,1,28.57
"11237","1",2,1034,2,1,38
"11238","1",3,1191,2,2,33.34
"11239","1",3,1719,3,2,71
"11240","1",2,1035,2,1,39.33
"11241","2",4,1500,3,2,230
"11242","1",3,1470,2,2,84.22
"11243","1",2,1140,2,1,50.66
"11244","1",3,1752.12,3,2,125
"11245","2",6,600,6,2,80
"11246","2",4,600,3,1,84
"11247","1",3,2990,3,2,170
"11248","1",3,1660,3,2,85
"11249","1",3,1275,3,3,63.43
"11250","1",3,1365,3,1,52.81
"11251","2",3,1200,2,0,90
"11252","1",3,2546,3,1.58437573755015,170
"11253","1",3,1392,3,1,69.46
"11254","1",2,1245,2,1,59.76
"11255","3",5,1200,3,1,65
"11256","1",2,1162,2,2,64.08
"11257","1",3,1476,2,1,73
"11258","3",1,700,1,1,21.5
"11259","3",6,3600,6,1,170
"11260","3",2,943,2,2,48
"11261","2",2,1150,2,1,170
"11262","1",2,1113,2,1,44.5
"11263","1",3,1615,3,2,69.43
"11264","1",2,1279,2,3,100
"11265","1",2,1256,2,1,60
"11266","3",3,1805,3,2,280
"11267","3",3,1350,3,1,65
"11268","1",3,1525,3,2,68.63
"11269","1",2,1357,2,1,123
"11270","1",3,1645,3,2,117
"11271","1",3,1777.26,3,2,92
"11272","1",2,845,2,2,32
"11273","3",2,900,2,0,25
"11274","1",2,1210,2,1,64.15
"11275","1",2,829,2,1,22.8
"11276","1",3,1879,3,2,155
"11277","1",3,1250,2,2,50
"11278","3",4,1200,2,2,35
"11279","1",3,1108,2,1,60
"11280","1",3,1401,3,2,69
"11281","1",3,1157,2,1,75
"11282","3",2,1185,2,1,42.66
"11283","1",3,1751,3,2,115
"11284","2",5,1550,3,1,250
"11285","1",3,1880,3,2,96.5
"11286","1",3,1554.94202937352,3,0,40.985
"11287","1",2,1175,2,2,38
"11288","3",2,1407,2,1,98.49
"11289","1",2,1000,2,2,50
"11290","1",3,1518,3,3,75
"11291","2",4,3600,4,2,300
"11292","1",2,1027,2,1,67
"11293","1",4,3730,6,2,430
"11294","3",2,1145,2,2,46
"11295","1",2,1260,2,2,113
"11296","1",3,1500,2,3,47.25
"11297","1",3,1737,2,1,57.32
"11298","1",4,1554.94202937352,2.69260964746735,1.58437573755015,161.5
"11299","2",3,1600,4,1,120
"11300","3",3,1500,3,2,135
"11301","2",2,1120,2,0,60
"11302","2",3,1200,4,1,240
"11303","1",2,1030,2,1,46.5
"11304","3",6,2500,6,1,88
"11305","1",2,1057,2,1,35
"11306","1",4,2774,4,3,208
"11307","1",2,1460,2,2,38.5
"11308","1",2,1075,2,1,53.7
"11309","1",3,1080,2,1,60
"11310","1",4,3626,5,3,788
"11311","1",6,5100,7,1.58437573755015,225
"11312","1",2,1139.7,2,1,45
"11313","1",2,1074,2,1,42.8
"11314","2",2,1200,2,1,46.13
"11315","1",4,2425,5,1,175
"11316","1",2,1323,2,2,74
"11317","1",2,1232,2,1,69.61
"11318","1",2,900,2,1,40
"11319","1",1,740,1,1,23.65
"11320","1",3,1920,3,2,134
"11321","2",1,1554.94202937352,1,0,170
"11322","1",3,1550,3,2,96
"11323","1",3,1588,2,3,90
"11324","3",3,2300,4,1,240
"11325","3",9,3600,8,2,165
"11326","3",2,1308,2,1,86
"11327","1",3,1340,2,2,54.27
"11328","2",10,3280,9,3,450
"11329","3",4,2170,3,2,265
"11330","1",3,1719,3,2,135
"11331","1",2,1107.83,2,1,41.51
"11332","2",2,1200,2,1,45.84
"11333","3",1,1090,2,1,31.48
"11334","2",5,1500,5,2,210
"11335","1",3,1660,3,2,104
"11336","1",2,1247,2,1,58.56
"11337","1",3,1595,3,2,96
"11338","1",2,1175,2,2,50
"11339","2",8,1200,8,1.58437573755015,135
"11340","1",2,1184,2,1,78
"11341","1",2,1100,2,2,55
"11342","2",2,935,2,0,78
"11343","3",2,1200,2,2,60
"11344","2",5,2400,5,1,408
"11345","1",2,1000,2,1,45
"11346","3",2,1000,2,0,52
"11347","1",3,1705,3,2,85
"11348","3",3,1060,2,2,58.3
"11349","2",4,2325,4,1,120
"11350","1",3,1347,2,2,55
"11351","2",8,1200,8,3,250
"11352","1",2,1402,2,2,95
"11353","1",3,2280,4,2,125
"11354","1",2,1225,2,2,71.05
"11355","1",2,1080,2,1,53
"11356","3",7,4000,7,1.58437573755015,90
"11357","1",3,1919,3,0,300
"11358","3",2,1100,2,2,42.6
"11359","1",4,2500,4,3,225
"11360","1",2,1200,2,2,78
"11361","1",3,1565,2,2,57.91
"11362","2",2,1200,3,0,78
"11363","1",3,1581,3,3,76
"11364","1",4,2882,5,1,200
"11365","2",5,1440,5,2,97
"11366","1",3,2180,3,3,273
"11367","3",4,7000,8,1.58437573755015,450
"11368","1",2,985,2,1,38.92
"11369","3",2,950,2,2,35
"11370","1",2,1339,2,2,55
"11371","1",3,1449,3,1,72
"11372","2",4,1200,4,2,180
"11373","1",2,1100,2,2,38.68
"11374","1",2,1554.94202937352,2,0,28.095
"11375","3",3,2700,3,2,200
"11376","1",2,1100,2,3,55
"11377","3",2,1140,2,1,32.92
"11378","2",3,3009,3,2,330
"11379","1",8,3300,8,3,310
"11380","3",2,800,1,2,30
"11381","3",5,2000,4,0,65
"11382","2",4,1200,4,1,190
"11383","3",2,1300,2,3,95
"11384","1",2,1220,2,2,60
"11385","1",3,2289,3,2,178
"11386","1",2,1170,2,1,56
"11387","1",2,1350,2,2,89.5
"11388","1",2,883,2,1,45
"11389","3",3,1698,3,2,125
"11390","1",4,1554.94202937352,4,0,105
"11391","1",2,1060,2,1,58.5
"11392","1",2,1185,2,2,75
"11393","1",3,2051,3,1,180
"11394","1",2,1404,2,1,72
"11395","1",2,1252,2,1,67
"11396","1",3,1885,3,1,125
"11397","3",6,3381,6,3,225
"11398","1",2,980,2,2,42
"11399","1",3,2500,3,3,340
"11400","1",3,1420,3,1,66
"11401","2",6,1166,6,1.58437573755015,135
"11402","3",3,2312,3,2,156
"11403","1",4,3000,4,1.58437573755015,130
"11404","3",2,1175,2,1,70
"11405","1",2,1145,2,2,51
"11406","3",2,970,2,1,52.5
"11407","3",2,1125,2,1,32.49
"11408","1",3,1554.94202937352,3,0,92.63
"11409","3",4,5000,4,1.58437573755015,300
"11410","3",3,2150,3,3,240
"11411","1",3,1635,3,1,57
"11412","3",3,3425,3,1,320
"11413","3",4,2950,4,3,253
"11414","1",1,1200,2,1,66
"11415","1",3,1335,2,2,73.43
"11416","1",4,4450,6,0,449
"11417","1",2,1166,2,1,64.08
"11418","1",3,2390,3,1,372
"11419","1",3,1460,2,1,90
"11420","1",3,1690,3,3,50
"11421","2",4,1386,3,2,93
"11422","1",2,1090,2,2,32
"11423","1",3,1732,3,1,85.73
"11424","1",2,1390,2,1,72
"11425","3",2,1095,2,1,85.41
"11426","1",1,416,1,1,17.19
"11427","1",3,2400,2,3,50
"11428","3",3,1350,2,3,85
"11429","3",3,1453,2,2,73
"11430","1",2,1226,2,1,65
"11431","2",4,784,2,2,165
"11432","1",3,1168,2,1,68
"11433","1",3,1776,3,2,124
"11434","3",3,1634,3,2,68
"11435","2",2,860,2,0,56
"11436","2",3,2800,3,1,400
"11437","1",3,1650,3,2,95
"11438","1",2,1190,2,1,70
"11439","1",2,1133,2,1,33.99
"11440","1",3,1559,3,2,62
"11441","2",3,1448,4,0,118
"11442","1",4,6652,6,1,510
"11443","1",2,976,2,1,50
"11444","2",4,1350,4,3,240
"11445","1",3,1590,2,2,54
"11446","1",4,2940,6,2,201
"11447","3",3,1633,3,2,110
"11448","1",2,1151,2,2,46
"11449","1",3,1400,2,2,42
"11450","1",2,1037,2,1,36
"11451","1",2,1188,2,1,36
"11452","1",2,1060,2,1,52
"11453","1",3,2215,4,2,162
"11454","1",2,1255,2,2,54.5
"11455","2",3,2500,2,1,300
